Elukoht;isikute_arv_arvut;isikute_arv;vanus_0_14;vanus_15_64;vanus_65;Seisund_hoivatu;Seisund_oppur
1kmN6566E0577;7;7;2;2;3;;
1kmN6567E0576;7;7;2;5;0;;
1kmN6568E0617;7;7;2;5;0;;
1kmN6571E0641;7;7;2;5;0;;
1kmN6573E0509;7;7;2;3;2;;
1kmN6573E0586;7;7;2;4;1;;
1kmN6575E0545;7;7;2;3;2;;
1kmN6575E0570;7;7;2;5;0;;
1kmN6575E0643;7;7;2;3;2;;
1kmN6576E0569;7;7;2;5;0;;
1kmN6578E0626;7;7;2;5;0;;
1kmN6578E0689;7;7;2;3;2;;
1kmN6579E0588;7;7;2;4;1;;
1kmN6579E0618;7;7;2;4;1;;
1kmN6579E0667;7;7;2;4;1;;
1kmN6581E0641;7;7;2;3;2;;
1kmN6582E0688;7;7;2;4;1;;
1kmN6583E0516;7;7;2;5;0;;
1kmN6583E0579;7;7;2;5;0;;
1kmN6583E0645;7;7;2;5;0;;
1kmN6584E0549;7;7;2;5;0;;
1kmN6585E0511;7;7;2;3;2;;
1kmN6585E0685;7;7;2;4;1;;
1kmN6586E0568;7;7;2;3;2;;
1kmN6587E0568;7;7;2;3;2;;
1kmN6587E0717;7;7;2;3;2;;
1kmN6587E0722;7;7;2;5;0;;
1kmN6589E0625;7;7;2;4;1;;
1kmN6589E0708;7;7;2;4;1;;
1kmN6591E0630;7;7;2;5;0;;
1kmN6592E0617;7;7;2;5;0;;
1kmN6594E0588;7;7;2;3;2;;
1kmN6596E0585;7;7;2;2;3;;
1kmN6596E0658;7;7;2;3;2;;
1kmN6597E0648;7;7;2;4;1;;
1kmN6600E0609;7;7;2;5;0;;
1kmN6602E0638;7;7;2;5;0;;
1kmN6391E0686;7;7;3;3;1;;
1kmN6396E0643;7;7;3;2;2;;
1kmN6399E0633;7;7;3;2;2;;
1kmN6400E0658;7;7;3;4;0;;
1kmN6401E0635;7;7;3;2;2;;
1kmN6407E0708;7;7;3;3;1;;
1kmN6413E0685;7;7;3;4;0;;
1kmN6414E0676;7;7;3;3;1;;
1kmN6420E0660;7;7;3;2;2;;
1kmN6422E0646;7;7;3;4;0;;
1kmN6422E0651;7;7;3;4;0;;
1kmN6422E0664;7;7;3;4;0;;
1kmN6424E0602;7;7;3;3;1;;
1kmN6424E0663;7;7;3;4;0;;
1kmN6425E0616;7;7;3;4;0;;
1kmN6430E0603;7;7;3;4;0;;
1kmN6432E0708;7;7;3;4;0;;
1kmN6434E0592;7;7;3;3;1;;
1kmN6434E0690;7;7;3;3;1;;
1kmN6437E0617;7;7;3;4;0;;
1kmN6437E0639;7;7;3;3;1;;
1kmN6441E0579;7;7;3;2;2;;
1kmN6441E0636;7;7;3;4;0;;
1kmN6446E0562;7;7;3;4;0;;
1kmN6446E0657;7;7;3;1;3;;
1kmN6449E0553;7;7;3;2;2;;
1kmN6449E0601;7;7;3;4;0;;
1kmN6450E0597;7;7;3;3;1;;
1kmN6452E0599;7;7;3;3;1;;
1kmN6452E0654;7;7;3;4;0;;
1kmN6455E0676;7;7;3;4;0;;
1kmN6458E0667;7;7;3;3;1;;
1kmN6461E0634;7;7;3;4;0;;
1kmN6464E0376;7;7;3;2;2;;
1kmN6465E0596;7;7;3;3;1;;
1kmN6466E0625;7;7;3;2;2;;
1kmN6471E0490;7;7;3;4;0;;
1kmN6471E0605;7;7;3;4;0;;
1kmN6478E0519;7;7;3;3;1;;
1kmN6478E0564;7;7;3;3;1;;
1kmN6479E0499;7;7;3;3;1;;
1kmN6479E0602;7;7;3;4;0;;
1kmN6481E0576;7;7;3;3;1;;
1kmN6481E0616;7;7;3;1;3;;
1kmN6482E0447;7;7;3;3;1;;
1kmN6482E0599;7;7;3;4;0;;
1kmN6483E0639;7;7;3;3;1;;
1kmN6485E0588;7;7;3;3;1;;
1kmN6485E0672;7;7;3;3;1;;
1kmN6486E0529;7;7;3;4;0;;
1kmN6486E0550;7;7;3;2;2;;
1kmN6490E0484;7;7;3;3;1;;
1kmN6494E0442;7;7;3;4;0;;
1kmN6498E0519;7;7;3;2;2;;
1kmN6499E0523;7;7;3;4;0;;
1kmN6501E0578;7;7;3;4;0;;
1kmN6502E0602;7;7;3;4;0;;
1kmN6507E0670;7;7;3;4;0;;
1kmN6509E0479;7;7;3;4;0;;
1kmN6515E0516;7;7;3;2;2;;
1kmN6516E0474;7;7;3;3;1;;
1kmN6520E0473;7;7;3;4;0;;
1kmN6520E0584;7;7;3;4;0;;
1kmN6521E0554;7;7;3;4;0;;
1kmN6523E0613;7;7;3;4;0;;
1kmN6524E0563;7;7;3;3;1;;
1kmN6524E0614;7;7;3;4;0;;
1kmN6526E0607;7;7;3;3;1;;
1kmN6528E0648;7;7;3;4;0;;
1kmN6531E0507;7;7;3;4;0;;
1kmN6531E0607;7;7;3;2;2;;
1kmN6535E0518;7;7;3;4;0;;
1kmN6540E0661;7;7;3;2;2;;
1kmN6541E0538;7;7;3;3;1;;
1kmN6543E0615;7;7;3;4;0;;
1kmN6546E0419;7;7;3;4;0;;
1kmN6546E0654;7;7;3;4;0;;
1kmN6547E0525;7;7;3;4;0;;
1kmN6549E0626;7;7;3;4;0;;
1kmN6558E0554;7;7;3;3;1;;
1kmN6560E0549;7;7;3;2;2;;
1kmN6561E0693;7;7;3;4;0;;
1kmN6566E0601;7;7;3;3;1;;
1kmN6571E0571;7;7;3;3;1;;
1kmN6572E0627;7;7;3;3;1;;
1kmN6572E0651;7;7;3;3;1;;
1kmN6572E0687;7;7;3;4;0;;
1kmN6575E0632;7;7;3;2;2;;
1kmN6577E0626;7;7;3;4;0;;
1kmN6581E0688;7;7;3;3;1;;
1kmN6582E0621;7;7;3;4;0;;
1kmN6589E0613;7;7;3;4;0;;
1kmN6591E0708;7;7;3;3;1;;
1kmN6592E0577;7;7;3;4;0;;
1kmN6596E0650;7;7;3;4;0;;
1kmN6598E0635;7;7;3;4;0;;
1kmN6599E0622;7;7;3;3;1;;
1kmN6390E0678;7;7;4;2;1;;
1kmN6399E0646;7;7;4;3;0;;
1kmN6400E0647;7;7;4;3;0;;
1kmN6407E0685;7;7;4;3;0;;
1kmN6417E0711;7;7;4;3;0;;
1kmN6447E0607;7;7;4;2;1;;
1kmN6449E0638;7;7;4;3;0;;
1kmN6461E0578;7;7;4;3;0;;
1kmN6478E0613;7;7;4;1;2;;
1kmN6480E0659;7;7;4;3;0;;
1kmN6481E0535;7;7;4;2;1;;
1kmN6489E0530;7;7;4;3;0;;
1kmN6503E0612;7;7;4;3;0;;
1kmN6511E0492;7;7;4;3;0;;
1kmN6528E0518;7;7;4;3;0;;
1kmN6531E0585;7;7;4;3;0;;
1kmN6545E0654;7;7;4;3;0;;
1kmN6557E0561;7;7;4;3;0;;
1kmN6568E0614;7;7;4;3;0;;
1kmN6571E0606;7;7;4;2;1;;
1kmN6586E0721;7;7;4;3;0;;
1kmN6436E0670;7;7;5;2;0;;
1kmN6440E0598;7;7;5;2;0;;
1kmN6501E0587;7;7;5;2;0;;
1kmN6545E0480;7;7;5;2;0;;
1kmN6385E0664;6;6;0;6;0;;
1kmN6386E0638;6;6;0;6;0;;
1kmN6386E0649;6;6;0;2;4;;
1kmN6386E0656;6;6;0;2;4;;
1kmN6386E0662;6;6;0;5;1;;
1kmN6387E0663;6;6;0;5;1;;
1kmN6389E0655;6;6;0;4;2;;
1kmN6389E0695;6;6;0;2;4;;
1kmN6390E0680;6;6;0;5;1;;
1kmN6392E0700;6;6;0;5;1;;
1kmN6394E0661;6;6;0;4;2;;
1kmN6395E0668;6;6;0;4;2;;
1kmN6395E0671;6;6;0;5;1;;
1kmN6395E0690;6;6;0;4;2;;
1kmN6396E0685;6;6;0;5;1;;
1kmN6397E0672;6;6;0;4;2;;
1kmN6398E0661;6;6;0;4;2;;
1kmN6399E0674;6;6;0;5;1;;
1kmN6399E0680;6;6;0;3;3;;
1kmN6401E0697;6;6;0;4;2;;
1kmN6401E0701;6;6;0;3;3;;
1kmN6402E0630;6;6;0;4;2;;
1kmN6402E0662;6;6;0;5;1;;
1kmN6402E0669;6;6;0;4;2;;
1kmN6402E0685;6;6;0;6;0;;
1kmN6403E0701;6;6;0;5;1;;
1kmN6404E0636;6;6;0;4;2;;
1kmN6404E0670;6;6;0;5;1;;
1kmN6405E0698;6;6;0;3;3;;
1kmN6406E0669;6;6;0;4;2;;
1kmN6406E0700;6;6;0;5;1;;
1kmN6406E0707;6;6;0;4;2;;
1kmN6407E0629;6;6;0;4;2;;
1kmN6407E0644;6;6;0;3;3;;
1kmN6407E0654;6;6;0;3;3;;
1kmN6407E0707;6;6;0;2;4;;
1kmN6408E0678;6;6;0;3;3;;
1kmN6408E0702;6;6;0;4;2;;
1kmN6409E0692;6;6;0;5;1;;
1kmN6409E0706;6;6;0;4;2;;
1kmN6410E0645;6;6;0;4;2;;
1kmN6410E0701;6;6;0;3;3;;
1kmN6411E0705;6;6;0;6;0;;
1kmN6412E0633;6;6;0;3;3;;
1kmN6412E0635;6;6;0;5;1;;
1kmN6412E0647;6;6;0;3;3;;
1kmN6412E0689;6;6;0;4;2;;
1kmN6413E0626;6;6;0;4;2;;
1kmN6414E0626;6;6;0;4;2;;
1kmN6414E0642;6;6;0;4;2;;
1kmN6414E0673;6;6;0;4;2;;
1kmN6415E0639;6;6;0;1;5;;
1kmN6415E0644;6;6;0;4;2;;
1kmN6415E0652;6;6;0;4;2;;
1kmN6415E0689;6;6;0;4;2;;
1kmN6415E0696;6;6;0;6;0;;
1kmN6416E0657;6;6;0;5;1;;
1kmN6417E0649;6;6;0;5;1;;
1kmN6417E0653;6;6;0;4;2;;
1kmN6418E0644;6;6;0;3;3;;
1kmN6418E0659;6;6;0;2;4;;
1kmN6418E0695;6;6;0;6;0;;
1kmN6419E0620;6;6;0;3;3;;
1kmN6419E0703;6;6;0;5;1;;
1kmN6420E0641;6;6;0;5;1;;
1kmN6420E0651;6;6;0;2;4;;
1kmN6420E0671;6;6;0;4;2;;
1kmN6420E0701;6;6;0;4;2;;
1kmN6420E0725;6;6;0;5;1;;
1kmN6421E0640;6;6;0;3;3;;
1kmN6422E0708;6;6;0;6;0;;
1kmN6424E0387;6;6;0;3;3;;
1kmN6424E0609;6;6;0;3;3;;
1kmN6424E0677;6;6;0;5;1;;
1kmN6425E0524;6;6;0;5;1;;
1kmN6425E0660;6;6;0;6;0;;
1kmN6426E0611;6;6;0;5;1;;
1kmN6426E0648;6;6;0;5;1;;
1kmN6426E0658;6;6;0;6;0;;
1kmN6427E0526;6;6;0;3;3;;
1kmN6427E0681;6;6;0;2;4;;
1kmN6428E0598;6;6;0;3;3;;
1kmN6428E0666;6;6;0;5;1;;
1kmN6429E0610;6;6;0;4;2;;
1kmN6429E0650;6;6;0;5;1;;
1kmN6429E0651;6;6;0;6;0;;
1kmN6430E0528;6;6;0;3;3;;
1kmN6430E0623;6;6;0;5;1;;
1kmN6430E0629;6;6;0;2;4;;
1kmN6430E0644;6;6;0;4;2;;
1kmN6431E0631;6;6;0;3;3;;
1kmN6431E0671;6;6;0;2;4;;
1kmN6431E0683;6;6;0;6;0;;
1kmN6431E0699;6;6;0;6;0;;
1kmN6432E0671;6;6;0;3;3;;
1kmN6432E0705;6;6;0;5;1;;
1kmN6433E0661;6;6;0;5;1;;
1kmN6433E0693;6;6;0;3;3;;
1kmN6434E0693;6;6;0;6;0;;
1kmN6435E0656;6;6;0;6;0;;
1kmN6435E0683;6;6;0;6;0;;
1kmN6435E0692;6;6;0;5;1;;
1kmN6435E0716;6;6;0;5;1;;
1kmN6436E0590;6;6;0;4;2;;
1kmN6436E0609;6;6;0;3;3;;
1kmN6436E0616;6;6;0;3;3;;
1kmN6436E0681;6;6;0;4;2;;
1kmN6436E0701;6;6;0;2;4;;
1kmN6436E0702;6;6;0;5;1;;
1kmN6437E0388;6;6;0;3;3;;
1kmN6437E0547;6;6;0;6;0;;
1kmN6437E0654;6;6;0;6;0;;
1kmN6437E0658;6;6;0;5;1;;
1kmN6437E0678;6;6;0;4;2;;
1kmN6438E0545;6;6;0;4;2;;
1kmN6438E0551;6;6;0;6;0;;
1kmN6438E0593;6;6;0;4;2;;
1kmN6438E0651;6;6;0;6;0;;
1kmN6438E0653;6;6;0;5;1;;
1kmN6439E0531;6;6;0;4;2;;
1kmN6439E0589;6;6;0;4;2;;
1kmN6439E0627;6;6;0;4;2;;
1kmN6439E0628;6;6;0;5;1;;
1kmN6439E0629;6;6;0;4;2;;
1kmN6439E0651;6;6;0;3;3;;
1kmN6440E0395;6;6;0;3;3;;
1kmN6440E0541;6;6;0;4;2;;
1kmN6440E0651;6;6;0;5;1;;
1kmN6441E0533;6;6;0;4;2;;
1kmN6441E0541;6;6;0;4;2;;
1kmN6441E0566;6;6;0;4;2;;
1kmN6441E0572;6;6;0;5;1;;
1kmN6441E0610;6;6;0;3;3;;
1kmN6441E0612;6;6;0;4;2;;
1kmN6441E0647;6;6;0;4;2;;
1kmN6441E0653;6;6;0;6;0;;
1kmN6441E0657;6;6;0;4;2;;
1kmN6442E0599;6;6;0;4;2;;
1kmN6442E0606;6;6;0;4;2;;
1kmN6442E0624;6;6;0;4;2;;
1kmN6442E0662;6;6;0;3;3;;
1kmN6442E0694;6;6;0;4;2;;
1kmN6442E0707;6;6;0;6;0;;
1kmN6443E0569;6;6;0;4;2;;
1kmN6443E0599;6;6;0;5;1;;
1kmN6443E0610;6;6;0;3;3;;
1kmN6443E0650;6;6;0;4;2;;
1kmN6443E0655;6;6;0;3;3;;
1kmN6443E0681;6;6;0;4;2;;
1kmN6444E0576;6;6;0;5;1;;
1kmN6444E0582;6;6;0;6;0;;
1kmN6444E0589;6;6;0;4;2;;
1kmN6444E0610;6;6;0;5;1;;
1kmN6444E0631;6;6;0;4;2;;
1kmN6444E0664;6;6;0;5;1;;
1kmN6444E0684;6;6;0;1;5;;
1kmN6445E0554;6;6;0;6;0;;
1kmN6445E0570;6;6;0;5;1;;
1kmN6445E0582;6;6;0;6;0;;
1kmN6445E0584;6;6;0;5;1;;
1kmN6445E0614;6;6;0;4;2;;
1kmN6445E0617;6;6;0;4;2;;
1kmN6445E0663;6;6;0;6;0;;
1kmN6446E0601;6;6;0;3;3;;
1kmN6446E0611;6;6;0;4;2;;
1kmN6446E0612;6;6;0;6;0;;
1kmN6446E0617;6;6;0;6;0;;
1kmN6446E0649;6;6;0;5;1;;
1kmN6446E0651;6;6;0;6;0;;
1kmN6446E0681;6;6;0;4;2;;
1kmN6446E0685;6;6;0;6;0;;
1kmN6446E0687;6;6;0;5;1;;
1kmN6446E0688;6;6;0;3;3;;
1kmN6447E0645;6;6;0;2;4;;
1kmN6447E0649;6;6;0;6;0;;
1kmN6447E0670;6;6;0;3;3;;
1kmN6447E0687;6;6;0;6;0;;
1kmN6447E0692;6;6;0;1;5;;
1kmN6448E0650;6;6;0;6;0;;
1kmN6448E0653;6;6;0;5;1;;
1kmN6449E0587;6;6;0;5;1;;
1kmN6449E0590;6;6;0;4;2;;
1kmN6449E0700;6;6;0;5;1;;
1kmN6450E0600;6;6;0;4;2;;
1kmN6450E0623;6;6;0;3;3;;
1kmN6450E0632;6;6;0;4;2;;
1kmN6450E0649;6;6;0;4;2;;
1kmN6450E0657;6;6;0;5;1;;
1kmN6451E0398;6;6;0;2;4;;
1kmN6451E0609;6;6;0;2;4;;
1kmN6452E0592;6;6;0;6;0;;
1kmN6452E0611;6;6;0;5;1;;
1kmN6452E0631;6;6;0;4;2;;
1kmN6452E0643;6;6;0;5;1;;
1kmN6452E0651;6;6;0;3;3;;
1kmN6452E0676;6;6;0;6;0;;
1kmN6452E0701;6;6;0;3;3;;
1kmN6453E0529;6;6;0;4;2;;
1kmN6453E0570;6;6;0;2;4;;
1kmN6453E0624;6;6;0;4;2;;
1kmN6453E0647;6;6;0;6;0;;
1kmN6453E0665;6;6;0;3;3;;
1kmN6454E0661;6;6;0;5;1;;
1kmN6454E0673;6;6;0;3;3;;
1kmN6454E0697;6;6;0;6;0;;
1kmN6455E0578;6;6;0;5;1;;
1kmN6455E0594;6;6;0;3;3;;
1kmN6455E0625;6;6;0;6;0;;
1kmN6455E0631;6;6;0;5;1;;
1kmN6455E0649;6;6;0;3;3;;
1kmN6455E0654;6;6;0;6;0;;
1kmN6456E0390;6;6;0;5;1;;
1kmN6456E0424;6;6;0;5;1;;
1kmN6456E0633;6;6;0;5;1;;
1kmN6456E0683;6;6;0;6;0;;
1kmN6456E0694;6;6;0;4;2;;
1kmN6457E0608;6;6;0;4;2;;
1kmN6457E0628;6;6;0;5;1;;
1kmN6457E0656;6;6;0;4;2;;
1kmN6457E0677;6;6;0;2;4;;
1kmN6457E0682;6;6;0;5;1;;
1kmN6458E0577;6;6;0;3;3;;
1kmN6458E0593;6;6;0;5;1;;
1kmN6459E0507;6;6;0;4;2;;
1kmN6459E0591;6;6;0;4;2;;
1kmN6459E0592;6;6;0;3;3;;
1kmN6459E0699;6;6;0;4;2;;
1kmN6460E0420;6;6;0;3;3;;
1kmN6460E0584;6;6;0;6;0;;
1kmN6460E0659;6;6;0;6;0;;
1kmN6460E0675;6;6;0;4;2;;
1kmN6461E0394;6;6;0;2;4;;
1kmN6461E0396;6;6;0;6;0;;
1kmN6461E0406;6;6;0;6;0;;
1kmN6461E0537;6;6;0;5;1;;
1kmN6461E0601;6;6;0;4;2;;
1kmN6461E0612;6;6;0;5;1;;
1kmN6461E0657;6;6;0;3;3;;
1kmN6462E0644;6;6;0;4;2;;
1kmN6463E0670;6;6;0;4;2;;
1kmN6463E0673;6;6;0;4;2;;
1kmN6464E0500;6;6;0;3;3;;
1kmN6464E0514;6;6;0;5;1;;
1kmN6464E0588;6;6;0;6;0;;
1kmN6464E0666;6;6;0;4;2;;
1kmN6464E0674;6;6;0;2;4;;
1kmN6464E0675;6;6;0;6;0;;
1kmN6465E0405;6;6;0;3;3;;
1kmN6465E0607;6;6;0;5;1;;
1kmN6465E0659;6;6;0;6;0;;
1kmN6465E0699;6;6;0;3;3;;
1kmN6466E0395;6;6;0;4;2;;
1kmN6466E0497;6;6;0;6;0;;
1kmN6466E0578;6;6;0;6;0;;
1kmN6467E0385;6;6;0;3;3;;
1kmN6467E0502;6;6;0;4;2;;
1kmN6468E0485;6;6;0;4;2;;
1kmN6468E0501;6;6;0;3;3;;
1kmN6468E0677;6;6;0;6;0;;
1kmN6469E0408;6;6;0;1;5;;
1kmN6469E0614;6;6;0;3;3;;
1kmN6469E0672;6;6;0;6;0;;
1kmN6470E0676;6;6;0;6;0;;
1kmN6471E0392;6;6;0;4;2;;
1kmN6471E0678;6;6;0;5;1;;
1kmN6472E0487;6;6;0;3;3;;
1kmN6472E0581;6;6;0;2;4;;
1kmN6472E0588;6;6;0;5;1;;
1kmN6472E0627;6;6;0;4;2;;
1kmN6473E0664;6;6;0;4;2;;
1kmN6473E0674;6;6;0;3;3;;
1kmN6474E0427;6;6;0;5;1;;
1kmN6474E0523;6;6;0;4;2;;
1kmN6474E0581;6;6;0;5;1;;
1kmN6474E0613;6;6;0;5;1;;
1kmN6474E0614;6;6;0;1;5;;
1kmN6474E0664;6;6;0;5;1;;
1kmN6475E0440;6;6;0;2;4;;
1kmN6475E0581;6;6;0;4;2;;
1kmN6475E0596;6;6;0;4;2;;
1kmN6475E0611;6;6;0;6;0;;
1kmN6476E0431;6;6;0;6;0;;
1kmN6476E0544;6;6;0;5;1;;
1kmN6476E0617;6;6;0;4;2;;
1kmN6477E0485;6;6;0;2;4;;
1kmN6477E0594;6;6;0;1;5;;
1kmN6478E0434;6;6;0;4;2;;
1kmN6478E0543;6;6;0;5;1;;
1kmN6478E0670;6;6;0;3;3;;
1kmN6479E0391;6;6;0;6;0;;
1kmN6479E0589;6;6;0;4;2;;
1kmN6479E0669;6;6;0;2;4;;
1kmN6480E0539;6;6;0;4;2;;
1kmN6481E0424;6;6;0;3;3;;
1kmN6481E0509;6;6;0;3;3;;
1kmN6481E0532;6;6;0;3;3;;
1kmN6481E0542;6;6;0;6;0;;
1kmN6481E0591;6;6;0;3;3;;
1kmN6481E0646;6;6;0;5;1;;
1kmN6482E0397;6;6;0;4;2;;
1kmN6482E0517;6;6;0;2;4;;
1kmN6482E0622;6;6;0;6;0;;
1kmN6482E0642;6;6;0;2;4;;
1kmN6483E0383;6;6;0;5;1;;
1kmN6483E0397;6;6;0;4;2;;
1kmN6483E0543;6;6;0;4;2;;
1kmN6484E0426;6;6;0;5;1;;
1kmN6484E0427;6;6;0;6;0;;
1kmN6484E0579;6;6;0;4;2;;
1kmN6484E0591;6;6;0;4;2;;
1kmN6484E0596;6;6;0;3;3;;
1kmN6485E0530;6;6;0;5;1;;
1kmN6485E0548;6;6;0;6;0;;
1kmN6485E0594;6;6;0;5;1;;
1kmN6486E0520;6;6;0;3;3;;
1kmN6487E0481;6;6;0;4;2;;
1kmN6487E0592;6;6;0;4;2;;
1kmN6487E0666;6;6;0;5;1;;
1kmN6487E0680;6;6;0;4;2;;
1kmN6488E0489;6;6;0;4;2;;
1kmN6488E0537;6;6;0;6;0;;
1kmN6488E0594;6;6;0;1;5;;
1kmN6489E0395;6;6;0;4;2;;
1kmN6489E0410;6;6;0;6;0;;
1kmN6489E0539;6;6;0;5;1;;
1kmN6490E0506;6;6;0;6;0;;
1kmN6490E0592;6;6;0;4;2;;
1kmN6490E0666;6;6;0;5;1;;
1kmN6490E0683;6;6;0;4;2;;
1kmN6491E0416;6;6;0;6;0;;
1kmN6491E0427;6;6;0;4;2;;
1kmN6491E0556;6;6;0;2;4;;
1kmN6491E0653;6;6;0;2;4;;
1kmN6491E0659;6;6;0;5;1;;
1kmN6492E0529;6;6;0;6;0;;
1kmN6492E0632;6;6;0;4;2;;
1kmN6492E0649;6;6;0;5;1;;
1kmN6493E0451;6;6;0;2;4;;
1kmN6493E0580;6;6;0;5;1;;
1kmN6493E0634;6;6;0;4;2;;
1kmN6493E0685;6;6;0;2;4;;
1kmN6494E0500;6;6;0;2;4;;
1kmN6494E0546;6;6;0;3;3;;
1kmN6494E0560;6;6;0;5;1;;
1kmN6494E0656;6;6;0;3;3;;
1kmN6496E0434;6;6;0;4;2;;
1kmN6496E0438;6;6;0;6;0;;
1kmN6496E0475;6;6;0;3;3;;
1kmN6496E0554;6;6;0;3;3;;
1kmN6496E0584;6;6;0;1;5;;
1kmN6497E0477;6;6;0;3;3;;
1kmN6497E0532;6;6;0;6;0;;
1kmN6498E0481;6;6;0;4;2;;
1kmN6498E0598;6;6;0;4;2;;
1kmN6498E0614;6;6;0;6;0;;
1kmN6498E0633;6;6;0;5;1;;
1kmN6498E0682;6;6;0;3;3;;
1kmN6499E0480;6;6;0;4;2;;
1kmN6499E0559;6;6;0;5;1;;
1kmN6499E0580;6;6;0;4;2;;
1kmN6500E0621;6;6;0;6;0;;
1kmN6500E0636;6;6;0;4;2;;
1kmN6500E0645;6;6;0;5;1;;
1kmN6500E0652;6;6;0;4;2;;
1kmN6501E0452;6;6;0;5;1;;
1kmN6501E0476;6;6;0;2;4;;
1kmN6501E0659;6;6;0;4;2;;
1kmN6501E0684;6;6;0;5;1;;
1kmN6502E0588;6;6;0;3;3;;
1kmN6502E0600;6;6;0;3;3;;
1kmN6502E0611;6;6;0;4;2;;
1kmN6502E0620;6;6;0;5;1;;
1kmN6502E0625;6;6;0;4;2;;
1kmN6502E0677;6;6;0;3;3;;
1kmN6503E0481;6;6;0;6;0;;
1kmN6503E0528;6;6;0;2;4;;
1kmN6503E0648;6;6;0;5;1;;
1kmN6503E0680;6;6;0;4;2;;
1kmN6504E0525;6;6;0;4;2;;
1kmN6504E0591;6;6;0;6;0;;
1kmN6504E0592;6;6;0;5;1;;
1kmN6505E0526;6;6;0;5;1;;
1kmN6505E0643;6;6;0;5;1;;
1kmN6505E0662;6;6;0;4;2;;
1kmN6506E0572;6;6;0;4;2;;
1kmN6506E0659;6;6;0;4;2;;
1kmN6506E0660;6;6;0;1;5;;
1kmN6506E0678;6;6;0;6;0;;
1kmN6507E0486;6;6;0;4;2;;
1kmN6507E0530;6;6;0;5;1;;
1kmN6507E0576;6;6;0;5;1;;
1kmN6507E0600;6;6;0;2;4;;
1kmN6507E0636;6;6;0;2;4;;
1kmN6507E0677;6;6;0;5;1;;
1kmN6508E0608;6;6;0;4;2;;
1kmN6508E0660;6;6;0;5;1;;
1kmN6508E0674;6;6;0;1;5;;
1kmN6509E0517;6;6;0;5;1;;
1kmN6509E0673;6;6;0;4;2;;
1kmN6510E0522;6;6;0;4;2;;
1kmN6511E0522;6;6;0;6;0;;
1kmN6511E0663;6;6;0;6;0;;
1kmN6511E0669;6;6;0;5;1;;
1kmN6512E0419;6;6;0;5;1;;
1kmN6512E0669;6;6;0;5;1;;
1kmN6512E0678;6;6;0;3;3;;
1kmN6513E0577;6;6;0;5;1;;
1kmN6514E0468;6;6;0;6;0;;
1kmN6514E0528;6;6;0;6;0;;
1kmN6514E0623;6;6;0;6;0;;
1kmN6514E0650;6;6;0;4;2;;
1kmN6515E0617;6;6;0;4;2;;
1kmN6516E0513;6;6;0;5;1;;
1kmN6516E0587;6;6;0;5;1;;
1kmN6516E0659;6;6;0;6;0;;
1kmN6517E0518;6;6;0;5;1;;
1kmN6517E0644;6;6;0;5;1;;
1kmN6518E0622;6;6;0;5;1;;
1kmN6519E0667;6;6;0;6;0;;
1kmN6520E0501;6;6;0;4;2;;
1kmN6520E0566;6;6;0;4;2;;
1kmN6520E0645;6;6;0;5;1;;
1kmN6521E0477;6;6;0;2;4;;
1kmN6521E0635;6;6;0;3;3;;
1kmN6522E0599;6;6;0;5;1;;
1kmN6522E0637;6;6;0;4;2;;
1kmN6523E0503;6;6;0;6;0;;
1kmN6523E0511;6;6;0;6;0;;
1kmN6523E0662;6;6;0;5;1;;
1kmN6524E0477;6;6;0;4;2;;
1kmN6524E0485;6;6;0;3;3;;
1kmN6525E0591;6;6;0;4;2;;
1kmN6525E0653;6;6;0;4;2;;
1kmN6526E0523;6;6;0;4;2;;
1kmN6526E0553;6;6;0;2;4;;
1kmN6527E0472;6;6;0;6;0;;
1kmN6527E0552;6;6;0;3;3;;
1kmN6527E0600;6;6;0;6;0;;
1kmN6527E0646;6;6;0;4;2;;
1kmN6528E0399;6;6;0;4;2;;
1kmN6529E0400;6;6;0;5;1;;
1kmN6529E0510;6;6;0;3;3;;
1kmN6529E0513;6;6;0;4;2;;
1kmN6529E0548;6;6;0;4;2;;
1kmN6529E0553;6;6;0;4;2;;
1kmN6529E0558;6;6;0;4;2;;
1kmN6529E0581;6;6;0;6;0;;
1kmN6530E0472;6;6;0;4;2;;
1kmN6530E0566;6;6;0;5;1;;
1kmN6530E0585;6;6;0;4;2;;
1kmN6531E0396;6;6;0;4;2;;
1kmN6531E0467;6;6;0;6;0;;
1kmN6531E0484;6;6;0;4;2;;
1kmN6531E0517;6;6;0;5;1;;
1kmN6532E0414;6;6;0;4;2;;
1kmN6532E0517;6;6;0;4;2;;
1kmN6532E0609;6;6;0;3;3;;
1kmN6533E0389;6;6;0;2;4;;
1kmN6533E0416;6;6;0;5;1;;
1kmN6533E0429;6;6;0;6;0;;
1kmN6534E0429;6;6;0;5;1;;
1kmN6534E0494;6;6;0;4;2;;
1kmN6534E0661;6;6;0;4;2;;
1kmN6534E0672;6;6;0;3;3;;
1kmN6535E0511;6;6;0;2;4;;
1kmN6535E0609;6;6;0;6;0;;
1kmN6536E0413;6;6;0;4;2;;
1kmN6536E0596;6;6;0;3;3;;
1kmN6536E0662;6;6;0;2;4;;
1kmN6537E0412;6;6;0;5;1;;
1kmN6537E0433;6;6;0;2;4;;
1kmN6538E0488;6;6;0;1;5;;
1kmN6538E0606;6;6;0;4;2;;
1kmN6538E0642;6;6;0;2;4;;
